label,label_readable,direction,concept,concept_idx,alignment,is_core,auc
atrial_fibrillation,atrial fibrillation,positive,Stable two lead aicd device,240456,0.3111140727996826,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable cardiomegaly with sternotomy wires and an abandoned aicd lead in place,302094,0.3110126852989197,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Left chest wall dual lead cardiac pacemaker/aicd,379619,0.3109174370765686,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable position of a left anterior chest wall dual lead cardiac pacemaker/aicd,178810,0.31090500950813293,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,"Stable supportive devices, including a left anterior chest wall aicd pacer",230193,0.31081733107566833,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable left chest wall dual-lead ICD,184730,0.31075167655944824,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable left chest wall dual lead pacer,8614,0.31058815121650696,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Left-sided aicd and pacemaker,322079,0.31021958589553833,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable left anterior chest wall dual-lead AICD,187582,0.3101801872253418,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable dual-lead pacemaker,24939,0.31004780530929565,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable two lead aicd with two left-sided abandoned leads,356674,0.3099696636199951,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Aortic valve prosthesis and dual lead aicd pacemaker,212968,0.3098917305469513,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable positioning of left chest wall 3-lead aicd/pacemaker,31947,0.30988433957099915,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable left anterior chest wall dual lead pacemaker,100588,0.3097888231277466,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable 2-lead AICD device,189169,0.3097805678844452,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable positioning of a left anterior chest wall dual lead pacemaker/aicd device,327856,0.30975955724716187,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable left anterior chest wall dual-lead pacemaker,31524,0.309688001871109,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,positive,Stable lvad and aicd,232792,0.3095366656780243,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or effusion is seen,143263,-0.2973848283290863,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pneumonia or pleural effusion,129484,-0.2905659079551697,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence for pneumonia where visualized,179907,-0.2897893786430359,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal infiltrate or effusion within the lungs,439162,-0.2883349061012268,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or effusion to suggest pneumonia,209091,-0.28821107745170593,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No clear evidence of pneumonia or pleural effusion,448224,-0.2881215810775757,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal lung infiltrate or pleural effusion otherwise,100497,-0.2873949706554413,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or effusion within the lungs,14532,-0.28736287355422974,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No radiographic evidence of pneumonia appreciated,331671,-0.28636911511421204,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal pneumonia or pleural effusions,338615,-0.2856300175189972,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrates suggestive of pneumonia is seen,101790,-0.28313392400741577,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate to suggest pneumonia identified,161672,-0.2831103503704071,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal infiltrate or effusion,302025,-0.28288733959198,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pneumonia or effusion,14917,-0.2827707529067993,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pneumonia or pleural effusion,61905,-0.28260287642478943,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or effusion seen,488485,-0.2825649380683899,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pneumonia seen,21369,-0.28246569633483887,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No findings to suggest pneumonia to explain fever,433727,-0.28214576840400696,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or effusion is present,36983,-0.281632661819458,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or effusion present,121074,-0.28157272934913635,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion or focal lung infiltrate,118360,-0.2814767062664032,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion visualized,21118,-0.28142231702804565,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or effusion or evidence of pneumothorax within the lungs,67548,-0.2809266448020935,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or effusion,37457,-0.28083711862564087,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal infiltrates or effusion,425090,-0.2803010940551758,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No radiographic evidence of focal consolidation or pleural effusion,180911,-0.2802214026451111,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,"no focal infiltrate, effusion, or pneumothorax",345827,-0.2798268795013428,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pneumonia seen,9474,-0.2795804738998413,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or effusions to suggest pneumonia,114869,-0.2792309522628784,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No obvious pneumonia seen,84227,-0.27905336022377014,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pneumonia is evident,156205,-0.2789357304573059,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No radiographic evidence of pneumonia as queried,360128,-0.2787412106990814,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion is seen within the field of view,192042,-0.27840349078178406,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion is evident,6847,-0.2783129811286926,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion or focal infiltrate,260821,-0.2777743339538574,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,"Otherwise, no focal infiltrate or effusion",306817,-0.2771753668785095,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion is seen,1380,-0.27699142694473267,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate seen to suggest pneumonia,472319,-0.276747465133667,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion is present,8024,-0.2766900062561035,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion or focal parenchymal infiltrate,373692,-0.2762712240219116,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrates identified to suggest pneumonia on this study,461555,-0.27620404958724976,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No finding to suggest a focal pneumonia,112138,-0.2761598229408264,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal infiltrates or pleural effusion,389755,-0.27591466903686523,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal consolidation or pleural effusion in the right lung,118684,-0.27591413259506226,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or effusion demonstrated,422457,-0.275727242231369,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or pleural effusion,27272,-0.2755002975463867,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrates to suggest pneumonia identified,12614,-0.2751845121383667,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or pleural effusion seen,104542,-0.27518174052238464,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pneumonia noted,406218,-0.275059312582016,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,Lungs without evidence of a pleural effusion,381389,-0.27503857016563416,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No definite findings to suggest pneumonia at this time,490292,-0.27499744296073914,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No obvious focal infiltrate or pleural effusion,382659,-0.27495259046554565,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pneumonia is seen,1569,-0.27493539452552795,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No consolidation or effusion to suggest pneumonia,35789,-0.2745468020439148,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion in the right lung,200260,-0.27409401535987854,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion seen,1767,-0.27392566204071045,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No findings to suggest pneumonia,3230,-0.27384209632873535,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal infiltrates or effusions,362866,-0.27345895767211914,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pneumonia is identified,139839,-0.27344515919685364,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate to suggest pneumonia,49582,-0.27338889241218567,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pleural effusion or focal consolidation,23396,-0.27335262298583984,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence for pleural effusion or focal consolidation,247870,-0.27308931946754456,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pleural effusion seen,208629,-0.2729285657405853,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrates or effusions within the lungs,248286,-0.2729036211967468,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or pleural effusion evident,433864,-0.27287420630455017,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,"No pleural effusion, as clinically queried",39655,-0.2728178799152374,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal consolidation or pleural effusion is noted,304513,-0.272690087556839,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion as queried,28297,-0.27213001251220703,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural fluid to suggest pneumonia,75932,-0.2720482051372528,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No plain film findings to suggest pneumonia,358383,-0.27195295691490173,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrates or effusions,77695,-0.27187657356262207,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,Clear lungs without evidence of a pleural effusion,11947,-0.27186232805252075,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,no evidence of effusion or focal consolidation,31990,-0.27182626724243164,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of pneumonia based on this exam,21997,-0.27181702852249146,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal consolidation or effusion,5425,-0.27176013588905334,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or significant pleural effusion,298134,-0.27175286412239075,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal infiltrate to suggest pneumonia,88689,-0.2716534733772278,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No definite consolidation or effusion is visualized,136005,-0.2713128626346588,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence for pleural effusion or infiltrates,113309,-0.27130642533302307,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,"No evidence of pleural effusion, consolidation, or effusion",310433,-0.27063924074172974,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No definite pneumonia seen,45686,-0.2704821825027466,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion is noted,6041,-0.27031031250953674,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of infiltrates or pleural effusion,371547,-0.269815593957901,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No radiographic evidence for any focal infiltrates,112295,-0.2697620391845703,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion is observed,439876,-0.26962772011756897,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence for infiltrate or pleural effusion,280138,-0.26955634355545044,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion as clinically queried,93523,-0.2694235146045685,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion or focal consolidation,20943,-0.2691890001296997,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,Lungs otherwise clear with no focal infiltrate or pleural effusion,117481,-0.26918476819992065,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pleural effusion present,57018,-0.2690158486366272,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No evidence of focal consolidation or significant effusion,290393,-0.2690000534057617,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No focal infiltrate or pleural effusions,425231,-0.2689799964427948,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No effusion is evident,377024,-0.2688571810722351,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No pneumonia noted,122381,-0.26873522996902466,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No findings suggesting pneumonia,147940,-0.2686801850795746,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,Lungs otherwise clear without pleural effusion,38551,-0.2686157524585724,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No effusions to suggest pneumonia,474324,-0.26835671067237854,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,Lungs clear without evidence of pleural effusion,9024,-0.26834216713905334,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,No effusion is seen,16102,-0.2683415114879608,True,0.7726026844827565
atrial_fibrillation,atrial fibrillation,negative,Lungs without evidence of effusion,257148,-0.26803940534591675,True,0.7726026844827565
mitral_valve,mitral valve disease,positive,Stable dual lead aicd pacemaker and status post sternotomy changes,203554,0.40633612871170044,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Stable cardiomegaly, post CABG, pacemaker / AICD leads",481078,0.39194226264953613,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly status post median sternotomy and aortic valve replacement with biventricular pacemaker/aicd,89440,0.38643327355384827,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged dual lead left sided aicd with sternotomy wires and prosthetic valve,56079,0.3836785554885864,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left chest wall dual lead pacer sternotomy wires and post CABG and valve replacement changes,373163,0.3796929717063904,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Dual-lead permanent pacemaker, sternotomy wires, and aortic valve replacement, unchanged",122277,0.3752594590187073,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead pacemaker aicd,71874,0.37483397126197815,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly with pacer and AICD lead,447987,0.3740912079811096,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable postsurgical changes status post CABG and AICD,174606,0.3645972013473511,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged sternotomy wires and dual lead pacemaker,177752,0.3637549877166748,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly with sternotomy wires and an abandoned aicd lead in place,302094,0.36218956112861633,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead aicd pacemaker in place,323757,0.36142367124557495,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly with left-sided pacemaker/AICD in place,471761,0.35965240001678467,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Left sided dual lead AICD/pacemaker and sternotomy wires unchanged,364169,0.3583914339542389,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Aortic valve prosthesis and dual lead aicd pacemaker,212968,0.3556419610977173,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly with permanent pacemaker,127746,0.354409396648407,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable 2-lead AICD/pacemaker,334110,0.35378822684288025,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable appearance of dual lead cardiac pacemaker/aicd,172213,0.3537457287311554,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Status post change of pacer to aicd,429804,0.35322216153144836,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual-lead AICD/permanent pacemaker,67785,0.35303935408592224,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Sternal wires and aicd pacemaker,271490,0.35289445519447327,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Redemonstration of biventricular pacemaker/aicd and sternotomy wires,349064,0.3523530066013336,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable three-lead aicd device with biventricular pacer leads,109118,0.35219767689704895,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable median sternotomy with prosthetic valve replacement and left-sided permanent pacemaker,172669,0.35191917419433594,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead pacemaker and post CABG changes are stable,77893,0.35190415382385254,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable positions of pacer leads and aortic valve replacement,323689,0.35190311074256897,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Poststernotomy chest with stable left chest wall dual lead pacemaker,41075,0.3518420457839966,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable postsurgical changes including a three-lead aicd,404634,0.3511134684085846,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable positioning of dual-lead cardiac pacemaker/aicd,332511,0.3509337604045868,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Aicd and post cabg changes are stable,340689,0.35085904598236084,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged dual lead cardiac aicd,399369,0.3507695496082306,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead cardiac pacer/aicd in place with additional old wires unchanged in position,296889,0.35021698474884033,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable post-operative changes with pacemaker,203627,0.3501070737838745,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable 3-lead aicd/pacemaker,215885,0.3500138521194458,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead aicd,8877,0.3499762713909149,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Biventricular pacemaker/aicd as well as epicardial leads in unchanged position,193174,0.3494797945022583,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead aicd device,172698,0.34932708740234375,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Redemonstrated dual lead aicd pacemaker,31313,0.34918469190597534,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Unchanged postsurgical changes and support devices including sternotomy wires, aortic valve replacement, single lead pacemaker",260724,0.3479388952255249,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left aicd with sternotomy wires,348587,0.34784039855003357,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable positioning of a dual lead cardiac pacemaker/aicd,27415,0.347698450088501,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiac pacemaker with two leads,234532,0.34761637449264526,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead left chest wall pacemaker,258581,0.3475188612937927,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Postoperative changes with a left chest wall biventricular cardiac pacemaker/aicd in place,348996,0.3472914397716522,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left chest wall dual lead aicd/pacemaker,305213,0.3471773862838745,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Cardiomegaly with postoperative changes of median sternotomy and AICD in site,481513,0.34656471014022827,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable appearance of 3 lead left chest wall cardiac pacemaker/aicd,294032,0.34611061215400696,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable-appearing permanent pacemaker with aortic and mitral valve prostheses,293297,0.3453390598297119,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable appearance of biventricular cardiac pacemaker/aicd,34871,0.34511587023735046,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable postsurgical changes including a two-lead AICD and sternotomy wires,404639,0.3450733423233032,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead left chest wall aicd,18369,0.3450303077697754,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged left chest dual lead cardiac pacemaker/aicd,260740,0.34468185901641846,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable numerous postoperative changes including four lead aicd,323962,0.3446224331855774,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged left chest dual-lead cardiac pacemaker/AICD,221712,0.344349205493927,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead aicd/pacemaker,80230,0.3440563678741455,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Cardiomegaly status post pacemaker / AICD,163617,0.3439091742038727,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Status post aicd/pacemaker,420795,0.3438940644264221,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead permanent pacemaker and AICD device again noted,216564,0.34375253319740295,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Prior sternotomy with pacemaker,116711,0.3435823321342468,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Dual-lead cardiac pacer/aicd in place, unchanged",109521,0.3434012532234192,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged midline sternotomy wires and left anterior chest wall dual lead pacemaker,88475,0.34329718351364136,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead left chest wall pacer device,406421,0.34296315908432007,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable aicd and sternotomy wires,44310,0.3427545130252838,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual-lead aicd,32546,0.34268122911453247,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Dual-lead permanent pacemaker and valve replacement, unchanged",88057,0.3426799774169922,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left aicd and post sternotomy changes,396071,0.34251129627227783,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Permanent pacer with AICD,467151,0.3422943949699402,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Cardiomegaly with postoperative changes of median sternotomy and AICD in site to,481514,0.3421746790409088,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead cardiac pacemaker/aicd,365467,0.34199586510658264,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Unchanged median sternotomy wires and left chest dual-lead cardiac pacemaker,367789,0.3418523669242859,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead permanent pacemaker and aicd device again noted and grossly unchanged,82399,0.341816782951355,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left anterior chest wall dual lead aicd pacer,382899,0.34170180559158325,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Dual-lead cardiac pacemaker/aicd in place, unchanged",367567,0.34168416261672974,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left chest wall dual lead pacemaker/aicd,13765,0.34142303466796875,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Status post aicd/pacemaker placement,101844,0.3411487638950348,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Four lead aicd pacer seen with sternotomy wires,254301,0.3411254286766052,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead left aicd,266552,0.34104737639427185,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable aicd pacemaker,62366,0.340833455324173,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Persistent cardiomegaly with interval pacemaker removal and ICD placement,349802,0.34036195278167725,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly with pacer,31054,0.33988094329833984,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead AICD pacemaker,218816,0.3398403227329254,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead pacer device,78073,0.339816689491272,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiomegaly with postsurgical changes with median sternotomy wires,354383,0.33978071808815,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable positioning of 2-lead cardiac pacemaker/aicd,101785,0.3397376537322998,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Aicd over left chest wall and median sternotomy wires, unchanged",76739,0.33969253301620483,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual lead left chest wall pacer,42262,0.33966687321662903,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable positions postsurgical changes and the cardiac aicd/pacer,175065,0.3394841253757477,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable cardiac pacer device,105700,0.3393351435661316,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual-lead pacemaker and epicardial electrodes,226257,0.33926016092300415,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Cardiomegaly with pacer and AICD lead,138940,0.3391249477863312,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Cardiac pacemaker and aicd,348998,0.33910638093948364,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Dual lead cardiac pacemaker/aicd in place,387168,0.3387454152107239,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Post-surgical changes and cardiac pacemaker appear stable,259810,0.3387090861797333,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable position biventricular pacemaker/aicd,390842,0.33864912390708923,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable appearance of biventricular pacemaker/aicd,56112,0.338476300239563,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Dual lead cardiac aicd pacemaker in place, unchanged",204982,0.33824998140335083,False,0.713259205888653
mitral_valve,mitral valve disease,positive,"Postsurgical changes including median sternotomy wires, bioprosthetic aortic valve, skin staples and epicardial pacing wires are again present",208535,0.3381119966506958,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Permanent pacer with AICD lead,136958,0.33808332681655884,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable dual-lead left chest wall pacer,410420,0.3379257321357727,False,0.713259205888653
mitral_valve,mitral valve disease,positive,Stable left chest wall dual lead aicd/pacer,44064,0.3379037082195282,False,0.713259205888653
mitral_valve,mitral valve disease,negative,No obvious evidence for fracture or joint effusion,44772,-0.3052179217338562,False,0.713259205888653
mitral_valve,mitral valve disease,negative,No clear evidence of pneumonia or pleural effusion,448224,-0.30225878953933716,False,0.713259205888653
mitral_valve,mitral valve disease,negative,No evidence of pneumonia or pleural effusion,129484,-0.29675528407096863,False,0.713259205888653
mitral_valve,mitral valve disease,negative,No focal consolidation or effusion to suggest pneumonia,209091,-0.2960347831249237,False,0.713259205888653
mitral_valve,mitral valve disease,negative,No pleural effusion in the right lung,200260,-0.2955198287963867,False,0.713259205888653
